bit_width_lambda,accuracy_mean,accuracy_std,bit_operations_mean,bit_operations_std,average_bit_width_mean,average_bit_width_std
-1e-08,78.15000355243683,1.46782178418321,41597243818.66667,1412013966.4273615,7.341666666666667,0.32585357993361913
0.1,76.54000401496887,1.1001816706201164,19349882538.666664,2574321500.8109717,4.591666666666667,0.5289533690852782
1.0,73.06000292301178,1.2265412699247282,15143589205.333334,781386826.7605636,3.9,0.3068658773253661
