bit_width_lambda,accuracy_mean,accuracy_std,bit_operations_mean,bit_operations_std,average_bit_width_mean,average_bit_width_std
1.0,72.34000325202942,1.2839009922161617,1676261322.6666667,2223803.004763722,3.6888888888888887,0.2036700308869263
0.1,79.9500048160553,0.5886423700227186,3353035381.3333335,289596.31371797534,6.022222222222222,0.2523959264800123
-1e-08,81.7900037765503,0.31448482923719634,4015318304.0,289596.31371797534,7.688888888888888,0.2036700308869263
