bit_width_lambda,accuracy_mean,accuracy_std,bit_operations_mean,bit_operations_std,average_bit_width_mean,average_bit_width_std
-1e-08,65.30000170071919,0.14142234528335457,4869214189.714286,0.0,8.0,0.0
0.1,65.76667030652364,0.6182405577362549,4238764685.714286,941714.3055978449,6.363636363636364,0.2571297386132902
1.0,66.60000284512837,0.8602336926071299,2131330080.0,0.0,4.7272727272727275,0.0
