bit_width_lambda,accuracy_mean,accuracy_std,bit_operations_mean,bit_operations_std,average_bit_width_mean,average_bit_width_std
-1e-08,80.08000433444977,0.7730451000148773,15248916288.0,446683935.11604404,7.275,0.2790111507130534
0.1,76.71000361442566,0.7313674523371636,8914794656.0,440966774.9168451,5.508333333333333,0.1726026264767332
1.0,74.34000313282013,0.6343506889041672,5890225402.666666,168224803.20052338,4.166666666666666,0.23273733406281566
