bit_width_lambda,accuracy_mean,accuracy_std,bit_operations_mean,bit_operations_std,average_bit_width_mean,average_bit_width_std
1.0,75.40000279744466,0.7348447620219997,979506676.0,0.0,4.909090909090909,0.0
0.1,78.10000379880269,0.28284469056670913,1937114356.0,0.0,6.909090909090909,0.0
-1e-08,77.93333729108174,0.32998373293481165,1952241104.0,0.0,8.0,0.0
