bit_width_lambda,accuracy_mean,accuracy_std,bit_operations_mean,bit_operations_std,average_bit_width_mean,average_bit_width_std
1.0,68.89000296592712,1.0549399042426253,18358884928.0,1175015631.5115347,4.058333333333334,0.3709035514044648
0.1,69.12000358104706,1.0514747228854995,22996049280.0,816876148.9253178,4.833333333333334,0.4099457958749616
-1e-08,70.47000229358673,0.5478138346432375,46435982464.0,2253816011.0185494,7.274999999999999,0.16266017746619285
